"Source","Target","論文ID","論文タイトル","所属1","所属2"
"1 新規材料・ナノ構造の合成・成長・構造制御・基礎物性の解明","5 ポリマー・高分子・有機材料・有機半導体","https://doi.org/10.1038/s41565-020-0668-7","Tailoring topological order and π-conjugation to engineer quasi-metallic polymers","",""
"5 ポリマー・高分子・有機材料・有機半導体","10 マルチモーダル・複合的解析・統合手法","https://doi.org/10.1038/s41565-020-0668-7","Tailoring topological order and π-conjugation to engineer quasi-metallic polymers","",""
"10 マルチモーダル・複合的解析・統合手法","7 バンドギャップ・励起子・光キャリア等の物理パラメータ","https://doi.org/10.1038/s41565-020-0668-7","Tailoring topological order and π-conjugation to engineer quasi-metallic polymers","",""
"4 触媒・電池・エネルギー材料・エネルギー変換技術の開発・性能向上","1 二次元材料・層状材料・グラフェン・TMDs関連","https://doi.org/10.1038/s41565-020-00795-y","Two-dimensional adaptive membranes with programmable water and ionic channels","",""
"1 二次元材料・層状材料・グラフェン・TMDs関連","1 材料合成・薄膜形成","https://doi.org/10.1038/s41565-020-00795-y","Two-dimensional adaptive membranes with programmable water and ionic channels","",""
"1 材料合成・薄膜形成","4 材料の安定性・耐久性・分散・リサイクル性等","https://doi.org/10.1038/s41565-020-00795-y","Two-dimensional adaptive membranes with programmable water and ionic channels","",""
"3 量子・スピン・トポロジカル・先端物性現象の実証・制御・応用","7 DNAオリガミ・核酸ナノ構造・DNA/RNAデバイス","https://doi.org/10.1038/s41565-020-00785-0","A DNA-nanoassembly-based approach to map membrane protein nanoenvironments","",""
"7 DNAオリガミ・核酸ナノ構造・DNA/RNAデバイス","12 DNA/RNA・分子ナノテク・バイオナノデバイス","https://doi.org/10.1038/s41565-020-00785-0","A DNA-nanoassembly-based approach to map membrane protein nanoenvironments","",""
"12 DNA/RNA・分子ナノテク・バイオナノデバイス","10 計測技術・センシング・検出・イメージング","https://doi.org/10.1038/s41565-020-00785-0","A DNA-nanoassembly-based approach to map membrane protein nanoenvironments","",""
"5 ナノバイオ・ナノメディシン・ドラッグデリバリー・診断治療の設計・応用","1 二次元材料・層状材料・グラフェン・TMDs関連","https://doi.org/10.1038/s41565-021-00934-z","Preventing colour fading in artworks with graphene veils","",""
"1 二次元材料・層状材料・グラフェン・TMDs関連","8 デバイス動作・システムレベル評価・応用","https://doi.org/10.1038/s41565-021-00934-z","Preventing colour fading in artworks with graphene veils","",""
"8 デバイス動作・システムレベル評価・応用","3 構造・組成・形態・界面・表面特性","https://doi.org/10.1038/s41565-021-00934-z","Preventing colour fading in artworks with graphene veils","",""
"4 触媒・電池・エネルギー材料・エネルギー変換技術の開発・性能向上","14 その他（複合材料・特殊構造体等）","https://doi.org/10.1038/s41565-020-0738-x","Beyond von Neumann","",""
"14 その他（複合材料・特殊構造体等）","6 シミュレーション・理論・データ駆動型手法","https://doi.org/10.1038/s41565-020-0738-x","Beyond von Neumann","",""
"6 シミュレーション・理論・データ駆動型手法","1 電気・電子・論理・量子デバイス性能","https://doi.org/10.1038/s41565-020-0738-x","Beyond von Neumann","",""
"3 量子・スピン・トポロジカル・先端物性現象の実証・制御・応用","6 リポソーム・LNP・バイオナノ材料","https://doi.org/10.1038/s41565-021-00981-6","Nanomedicine hitchhikes on neutrophils to the inflamed lung","",""
"6 リポソーム・LNP・バイオナノ材料","7 ナノバイオ・医療・生体応用実験・評価","https://doi.org/10.1038/s41565-021-00981-6","Nanomedicine hitchhikes on neutrophils to the inflamed lung","",""
"7 ナノバイオ・医療・生体応用実験・評価","8 バイオ応答・治療効果・送達・安全性","https://doi.org/10.1038/s41565-021-00981-6","Nanomedicine hitchhikes on neutrophils to the inflamed lung","",""
"9 自己組織化・自己集合・分子機械・ナノロボティクス・分子デバイスの設計と制御","14 その他（複合材料・特殊構造体等）","https://doi.org/10.1038/s41565-021-00869-5","Ultra-high-frequency radio-frequency acoustic molecular imaging with saline nanodroplets in living subjects","",""
"14 その他（複合材料・特殊構造体等）","3 構造評価・表面分析・顕微鏡観察","https://doi.org/10.1038/s41565-021-00869-5","Ultra-high-frequency radio-frequency acoustic molecular imaging with saline nanodroplets in living subjects","",""
"3 構造評価・表面分析・顕微鏡観察","10 計測技術・センシング・検出・イメージング","https://doi.org/10.1038/s41565-021-00869-5","Ultra-high-frequency radio-frequency acoustic molecular imaging with saline nanodroplets in living subjects","",""
"7 センシング・バイオセンシング・イメージング・計測技術の開発・応用","4 金属・合金・ナノ粒子・触媒材料","https://doi.org/10.1038/s41565-021-00907-2","Local development of nanotechnology-based diagnostics","",""
"4 金属・合金・ナノ粒子・触媒材料","11 ナノ粒子・ナノ構造評価と応用","https://doi.org/10.1038/s41565-021-00907-2","Local development of nanotechnology-based diagnostics","",""
"11 ナノ粒子・ナノ構造評価と応用","10 計測技術・センシング・検出・イメージング","https://doi.org/10.1038/s41565-021-00907-2","Local development of nanotechnology-based diagnostics","",""
"5 ナノバイオ・ナノメディシン・ドラッグデリバリー・診断治療の設計・応用","1 二次元材料・層状材料・グラフェン・TMDs関連","https://doi.org/10.1038/s41565-021-01007-x","Large-area nanoengineering of graphene corrugations for visible-frequency graphene plasmons","",""
"1 二次元材料・層状材料・グラフェン・TMDs関連","2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","https://doi.org/10.1038/s41565-021-01007-x","Large-area nanoengineering of graphene corrugations for visible-frequency graphene plasmons","",""
"2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","3 構造・組成・形態・界面・表面特性","https://doi.org/10.1038/s41565-021-01007-x","Large-area nanoengineering of graphene corrugations for visible-frequency graphene plasmons","",""
"5 ナノバイオ・ナノメディシン・ドラッグデリバリー・診断治療の設計・応用","1 二次元材料・層状材料・グラフェン・TMDs関連","https://doi.org/10.1038/s41565-021-01026-8","Non-reciprocal energy transfer through the Casimir effect","",""
"1 二次元材料・層状材料・グラフェン・TMDs関連","2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","https://doi.org/10.1038/s41565-021-01026-8","Non-reciprocal energy transfer through the Casimir effect","",""
"2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","11 機械/熱/環境特性・耐久・リサイクル","https://doi.org/10.1038/s41565-021-01026-8","Non-reciprocal energy transfer through the Casimir effect","",""
"1 新規材料・ナノ構造の合成・成長・構造制御・基礎物性の解明","11 セラミックス・酸化物・誘電体・光学材料","https://doi.org/10.1038/s41565-021-01064-2","Membranes that filter and destroy pollutants","",""
"11 セラミックス・酸化物・誘電体・光学材料","9 化学反応・触媒・電気化学的評価","https://doi.org/10.1038/s41565-021-01064-2","Membranes that filter and destroy pollutants","",""
"9 化学反応・触媒・電気化学的評価","4 材料の安定性・耐久性・分散・リサイクル性等","https://doi.org/10.1038/s41565-021-01064-2","Membranes that filter and destroy pollutants","",""
"9 自己組織化・自己集合・分子機械・ナノロボティクス・分子デバイスの設計と制御","11 セラミックス・酸化物・誘電体・光学材料","https://doi.org/10.1038/s41565-022-01114-3","Exceptional points in lossy media lead to deep polynomial wave penetration with spatially uniform power loss","",""
"11 セラミックス・酸化物・誘電体・光学材料","6 シミュレーション・理論・データ駆動型手法","https://doi.org/10.1038/s41565-022-01114-3","Exceptional points in lossy media lead to deep polynomial wave penetration with spatially uniform power loss","",""
"6 シミュレーション・理論・データ駆動型手法","6 発光・フォトニクス・スペクトル・非線形光学特性","https://doi.org/10.1038/s41565-022-01114-3","Exceptional points in lossy media lead to deep polynomial wave penetration with spatially uniform power loss","",""
"1 新規材料・ナノ構造の合成・成長・構造制御・基礎物性の解明","4 金属・合金・ナノ粒子・触媒材料","https://doi.org/10.1038/s41565-022-01158-5","The start-ups taking nanoneedles into the clinic","",""
"4 金属・合金・ナノ粒子・触媒材料","14 マイクロ・ナノ流体・組織・細胞操作手法","https://doi.org/10.1038/s41565-022-01158-5","The start-ups taking nanoneedles into the clinic","",""
"14 マイクロ・ナノ流体・組織・細胞操作手法","8 バイオ応答・治療効果・送達・安全性","https://doi.org/10.1038/s41565-022-01158-5","The start-ups taking nanoneedles into the clinic","",""
"3 量子・スピン・トポロジカル・先端物性現象の実証・制御・応用","1 二次元材料・層状材料・グラフェン・TMDs関連","https://doi.org/10.1038/s41565-022-01223-z","Quantum-noise-limited microwave amplification using a graphene Josephson junction","",""
